path;chunks
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-947_20190925-175546_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.031762015, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.11809956, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.17361811, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.09506648, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.09725592, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.17614675, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.04583504, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.44852802, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.4208685, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.35437763, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.1930851, 'number': 11}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-916_20190924-201924_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.05322033, 'number': 1}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-945_20190925-203334_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.44381797, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.026320176, 'number': 2}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-729_20190923-193113_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.082819104, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.2947363, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.4230028, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.06359473, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.18888369, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.39791015, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.18903077, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.4599142, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.13080597, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.12104297, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.22579324, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.045629274, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.2050701, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.3641125, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.6351688, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.45207423, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.5363778, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.2986447, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.31066144, 'number': 19}, {'from': 285000, 'to': 300000, 'aggr_level': 0.3090247, 'number': 20}, {'from': 300000, 'to': 315000, 'aggr_level': 0.29513356, 'number': 21}, {'from': 315000, 'to': 330000, 'aggr_level': 0.1314089, 'number': 22}, {'from': 330000, 'to': 345000, 'aggr_level': 0.15647702, 'number': 23}, {'from': 345000, 'to': 360000, 'aggr_level': 0.29034486, 'number': 24}, {'from': 360000, 'to': 375000, 'aggr_level': 0.3962695, 'number': 25}, {'from': 375000, 'to': 390000, 'aggr_level': 0.27921668, 'number': 26}, {'from': 390000, 'to': 405000, 'aggr_level': 0.2048986, 'number': 27}, {'from': 405000, 'to': 420000, 'aggr_level': 0.2166951, 'number': 28}, {'from': 420000, 'to': 435000, 'aggr_level': 0.26845872, 'number': 29}, {'from': 435000, 'to': 450000, 'aggr_level': 0.4726036, 'number': 30}, {'from': 450000, 'to': 465000, 'aggr_level': 0.18809606, 'number': 31}, {'from': 465000, 'to': 480000, 'aggr_level': 0.25299394, 'number': 32}, {'from': 480000, 'to': 495000, 'aggr_level': 0.24624471, 'number': 33}, {'from': 495000, 'to': 510000, 'aggr_level': 0.15203623, 'number': 34}, {'from': 510000, 'to': 525000, 'aggr_level': 0.13393806, 'number': 35}, {'from': 525000, 'to': 540000, 'aggr_level': 0.1045995, 'number': 36}, {'from': 540000, 'to': 555000, 'aggr_level': 0.37404373, 'number': 37}, {'from': 555000, 'to': 570000, 'aggr_level': 0.2770282, 'number': 38}, {'from': 570000, 'to': 585000, 'aggr_level': 0.1477191, 'number': 39}, {'from': 585000, 'to': 600000, 'aggr_level': 0.3572444, 'number': 40}, {'from': 600000, 'to': 615000, 'aggr_level': 0.14968804, 'number': 41}, {'from': 615000, 'to': 630000, 'aggr_level': 0.3949891, 'number': 42}, {'from': 630000, 'to': 645000, 'aggr_level': 0.48724553, 'number': 43}, {'from': 645000, 'to': 660000, 'aggr_level': 0.22107291, 'number': 44}, {'from': 660000, 'to': 675000, 'aggr_level': 0.24628524, 'number': 45}, {'from': 675000, 'to': 690000, 'aggr_level': 0.20384878, 'number': 46}, {'from': 690000, 'to': 705000, 'aggr_level': 0.26223943, 'number': 47}, {'from': 705000, 'to': 720000, 'aggr_level': 0.42183083, 'number': 48}, {'from': 720000, 'to': 735000, 'aggr_level': 0.6884602, 'number': 49}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-191_20190923-190725_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.061768774, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.19269432, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.04905462, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.17657469, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.10412891, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.24485168, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.109048426, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.1073603, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.20846033, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.08702297, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.19574279, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.11046182, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.12063205, 'number': 13}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-926_20190924-204002_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.055707414, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.054702424, 'number': 2}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-195_20190923-185852_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.06372166, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.19366926, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.07669337, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.15869786, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.19875458, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.09641939, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.053601265, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.032357287, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.10998398, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.07207856, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.024373233, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.056781057, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.09248186, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.18408592, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.09836203, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.07961276, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.066026606, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.12988943, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.13849653, 'number': 19}, {'from': 285000, 'to': 300000, 'aggr_level': 0.2869099, 'number': 20}, {'from': 300000, 'to': 315000, 'aggr_level': 0.09277922, 'number': 21}, {'from': 315000, 'to': 330000, 'aggr_level': 0.25529245, 'number': 22}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-91_20190925-175710_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.035802066, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.010740901, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.0078540025, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.013618762, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.03171719, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.004413895, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.06378523, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.023340937, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.00920982, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.001159042, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.0025203635, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.01752289, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.0017687096, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.0062243324, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.048856582, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.056457754, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.0009461988, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.0010233263, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.004188069, 'number': 19}, {'from': 285000, 'to': 300000, 'aggr_level': 0.014529398, 'number': 20}, {'from': 300000, 'to': 315000, 'aggr_level': 0.04860862, 'number': 21}, {'from': 315000, 'to': 330000, 'aggr_level': 0.0044167456, 'number': 22}, {'from': 330000, 'to': 345000, 'aggr_level': 0.050076213, 'number': 23}, {'from': 345000, 'to': 360000, 'aggr_level': 0.007342809, 'number': 24}, {'from': 360000, 'to': 375000, 'aggr_level': 0.03651787, 'number': 25}, {'from': 375000, 'to': 390000, 'aggr_level': 0.00327437, 'number': 26}, {'from': 390000, 'to': 405000, 'aggr_level': 0.0019787496, 'number': 27}, {'from': 405000, 'to': 420000, 'aggr_level': 0.0039597317, 'number': 28}, {'from': 420000, 'to': 435000, 'aggr_level': 0.020653402, 'number': 29}, {'from': 435000, 'to': 450000, 'aggr_level': 0.0027748707, 'number': 30}, {'from': 450000, 'to': 465000, 'aggr_level': 0.06034512, 'number': 31}, {'from': 465000, 'to': 480000, 'aggr_level': 0.01404858, 'number': 32}, {'from': 480000, 'to': 495000, 'aggr_level': 0.012028616, 'number': 33}, {'from': 495000, 'to': 510000, 'aggr_level': 0.018674675, 'number': 34}, {'from': 510000, 'to': 525000, 'aggr_level': 0.010812044, 'number': 35}, {'from': 525000, 'to': 540000, 'aggr_level': 0.0037688455, 'number': 36}, {'from': 540000, 'to': 555000, 'aggr_level': 0.034947477, 'number': 37}, {'from': 555000, 'to': 570000, 'aggr_level': 0.0047964365, 'number': 38}, {'from': 570000, 'to': 585000, 'aggr_level': 0.08328573, 'number': 39}, {'from': 585000, 'to': 600000, 'aggr_level': 0.009850475, 'number': 40}, {'from': 600000, 'to': 615000, 'aggr_level': 0.018035147, 'number': 41}, {'from': 615000, 'to': 630000, 'aggr_level': 0.014952259, 'number': 42}, {'from': 630000, 'to': 645000, 'aggr_level': 0.037580248, 'number': 43}, {'from': 645000, 'to': 660000, 'aggr_level': 0.0016553306, 'number': 44}, {'from': 660000, 'to': 675000, 'aggr_level': 0.030039597, 'number': 45}, {'from': 675000, 'to': 690000, 'aggr_level': 0.004936991, 'number': 46}, {'from': 690000, 'to': 705000, 'aggr_level': 0.03622061, 'number': 47}, {'from': 705000, 'to': 720000, 'aggr_level': 0.0047181924, 'number': 48}, {'from': 720000, 'to': 735000, 'aggr_level': 0.03573731, 'number': 49}, {'from': 735000, 'to': 750000, 'aggr_level': 0.11960697, 'number': 50}, {'from': 750000, 'to': 765000, 'aggr_level': 0.012350896, 'number': 51}, {'from': 765000, 'to': 780000, 'aggr_level': 0.003991642, 'number': 52}, {'from': 780000, 'to': 795000, 'aggr_level': 0.21464562, 'number': 53}, {'from': 795000, 'to': 810000, 'aggr_level': 0.11770626, 'number': 54}, {'from': 810000, 'to': 825000, 'aggr_level': 0.0053637153, 'number': 55}, {'from': 825000, 'to': 840000, 'aggr_level': 0.0036146392, 'number': 56}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-160_20190925-204048_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.19067098, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.07732355, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.12264919, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.041578118, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.054154, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.21881227, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.114465296, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.13402142, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.08684153, 'number': 9}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-858_20190923-201210_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.99969757, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.9997055, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.9996919, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.99976414, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.9997643, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.99974823, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.99980175, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.99969965, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.9996298, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.9997044, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.9997467, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.9997352, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.9997658, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.9997119, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.9997667, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.9997201, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.9997177, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.9997476, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.99968594, 'number': 19}, {'from': 285000, 'to': 300000, 'aggr_level': 0.99964267, 'number': 20}, {'from': 300000, 'to': 315000, 'aggr_level': 0.99976295, 'number': 21}, {'from': 315000, 'to': 330000, 'aggr_level': 0.9996858, 'number': 22}, {'from': 330000, 'to': 345000, 'aggr_level': 0.99969125, 'number': 23}, {'from': 345000, 'to': 360000, 'aggr_level': 0.9997642, 'number': 24}, {'from': 360000, 'to': 375000, 'aggr_level': 0.999679, 'number': 25}, {'from': 375000, 'to': 390000, 'aggr_level': 0.99969286, 'number': 26}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-1251_20190924-192752_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.031338822, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.03410798, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.037668783, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.05864171, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.12068994, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.042885907, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.090485565, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.15558825, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.096301846, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.078149654, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.037738454, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.050673544, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.011036519, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.009830999, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.03197051, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.037324406, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.10931342, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.11001702, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.014474598, 'number': 19}, {'from': 285000, 'to': 300000, 'aggr_level': 0.072211854, 'number': 20}, {'from': 300000, 'to': 315000, 'aggr_level': 0.022446817, 'number': 21}, {'from': 315000, 'to': 330000, 'aggr_level': 0.072951764, 'number': 22}, {'from': 330000, 'to': 345000, 'aggr_level': 0.29426405, 'number': 23}, {'from': 345000, 'to': 360000, 'aggr_level': 0.101043515, 'number': 24}, {'from': 360000, 'to': 375000, 'aggr_level': 0.029626647, 'number': 25}, {'from': 375000, 'to': 390000, 'aggr_level': 0.044900324, 'number': 26}, {'from': 390000, 'to': 405000, 'aggr_level': 0.22656822, 'number': 27}, {'from': 405000, 'to': 420000, 'aggr_level': 0.01864339, 'number': 28}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-430_20190923-190515_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.11096864, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.05993916, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.07966475, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.2162505, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.09261347, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.34486157, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.18777174, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.14384116, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.14166443, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.43090242, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.113521144, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.32291478, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.06928838, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.08904641, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.1903424, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.18016103, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.4748617, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.19504975, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.06626667, 'number': 19}, {'from': 285000, 'to': 300000, 'aggr_level': 0.115627095, 'number': 20}, {'from': 300000, 'to': 315000, 'aggr_level': 0.16006021, 'number': 21}, {'from': 315000, 'to': 330000, 'aggr_level': 0.15880068, 'number': 22}, {'from': 330000, 'to': 345000, 'aggr_level': 0.16024758, 'number': 23}, {'from': 345000, 'to': 360000, 'aggr_level': 0.36306277, 'number': 24}, {'from': 360000, 'to': 375000, 'aggr_level': 0.26475105, 'number': 25}, {'from': 375000, 'to': 390000, 'aggr_level': 0.15361758, 'number': 26}, {'from': 390000, 'to': 405000, 'aggr_level': 0.13045046, 'number': 27}, {'from': 405000, 'to': 420000, 'aggr_level': 0.041181047, 'number': 28}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-275_20190925-172808_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.27958125, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.25362086, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.17519405, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.2966034, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.1945404, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.22275577, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.21995866, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.111636005, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.15552074, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.51047623, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.28336713, 'number': 11}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-79_20190924-173905_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.0068661626, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.029727159, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.023014862, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.03220028, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.026789526, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.038868748, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.008307069, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.004811202, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.0053650853, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.02136668, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.05308336, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.028575754, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.003967852, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.019646445, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.0027345493, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.0157133, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.021044608, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.14430837, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.03975527, 'number': 19}, {'from': 285000, 'to': 300000, 'aggr_level': 0.051105574, 'number': 20}, {'from': 300000, 'to': 315000, 'aggr_level': 0.06536153, 'number': 21}, {'from': 315000, 'to': 330000, 'aggr_level': 0.05484458, 'number': 22}, {'from': 330000, 'to': 345000, 'aggr_level': 0.08980687, 'number': 23}, {'from': 345000, 'to': 360000, 'aggr_level': 0.1579691, 'number': 24}, {'from': 360000, 'to': 375000, 'aggr_level': 0.10039901, 'number': 25}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-822_20190923-173929_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.22483757, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.3708882, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.41766673, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.3593026, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.66522115, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.42756677, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.41728553, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.32644957, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.2179516, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.32111695, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.3345518, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.2703104, 'number': 12}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-1256_20190924-181941_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.24039535, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.46300307, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.23234957, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.24083647, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.22953175, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.15292798, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.28588715, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.10602745, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.09881008, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.24337487, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.10513605, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.14132509, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.081200995, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.10779132, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.08565453, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.32733363, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.12541826, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.3188043, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.33144563, 'number': 19}, {'from': 285000, 'to': 300000, 'aggr_level': 0.33431143, 'number': 20}, {'from': 300000, 'to': 315000, 'aggr_level': 0.15093055, 'number': 21}]
